datumtijd;huidigeuurprijs;Dagmax;Dagmin;Percentage
17-10-2025 17:31:58;0.296571;0.33123145;0.25220635;89.54
17-10-2025 18:31:58;0.3125914;0.33123145;0.25220635;94.37
17-10-2025 19:31:59;0.31622745;0.33123145;0.25220635;95.47
17-10-2025 20:31:59;0.298733875;0.33123145;0.25220635;90.19
17-10-2025 21:32:00;0.28273465;0.33123145;0.25220635;85.36
17-10-2025 22:32:00;0.280559675;0.33123145;0.25220635;84.7
17-10-2025 23:32:01;0.268665375;0.33123145;0.25220635;81.11
18-10-2025 00:32:01;0.2711973;0.310646325;0.229346425;87.3
18-10-2025 01:32:02;0.265961025;0.310646325;0.229346425;85.62
18-10-2025 02:32:02;0.265610125;0.310646325;0.229346425;85.5
18-10-2025 03:32:02;0.262385475;0.310646325;0.229346425;84.46
18-10-2025 04:32:03;0.26055535;0.310646325;0.229346425;83.88
18-10-2025 05:32:03;0.26154755;0.310646325;0.229346425;84.19
18-10-2025 06:32:04;0.265595;0.310646325;0.229346425;85.5
18-10-2025 07:32:04;0.287087625;0.310646325;0.229346425;92.42
18-10-2025 08:32:05;0.2951795;0.310646325;0.229346425;95.02
18-10-2025 09:32:05;0.279978875;0.310646325;0.229346425;90.13
18-10-2025 10:32:06;0.264085525;0.310646325;0.229346425;85.01
19-10-2025 15:11:05;0.23531475;0.28528775;0.179506525;82.48
19-10-2025 16:11:05;0.24952015;0.28528775;0.179506525;87.46
19-10-2025 17:11:06;0.28528775;0.28528775;0.179506525;100.0
19-10-2025 18:11:06;0.2741134;0.28528775;0.179506525;96.08
19-10-2025 19:11:07;0.268060375;0.28528775;0.179506525;93.96
19-10-2025 20:11:07;0.2490301;0.28528775;0.179506525;87.29
19-10-2025 21:11:08;0.241307275;0.28528775;0.179506525;84.58
19-10-2025 22:11:08;0.24079;0.28528775;0.179506525;84.4
19-10-2025 23:11:09;0.223974025;0.28528775;0.179506525;78.51
20-10-2025 00:11:09;0.231463925;0.300778775;0.2184534;76.95
20-10-2025 01:11:09;0.222576475;0.300778775;0.2184534;74.0
20-10-2025 02:11:10;0.22132715;0.300778775;0.2184534;73.58
20-10-2025 03:11:10;0.219757175;0.300778775;0.2184534;73.06
20-10-2025 04:11:11;0.2199054;0.300778775;0.2184534;73.11
20-10-2025 05:11:11;0.234162225;0.300778775;0.2184534;77.85
20-10-2025 06:11:12;0.2461382;0.300778775;0.2184534;81.83
20-10-2025 07:11:12;0.26384655;0.300778775;0.2184534;87.72
20-10-2025 08:11:13;0.30071525;0.300778775;0.2184534;99.98
20-10-2025 09:11:13;0.300778775;0.300778775;0.2184534;100.0
20-10-2025 10:11:14;0.2753234;0.300778775;0.2184534;91.54
20-10-2025 11:11:14;0.24011845;0.300778775;0.2184534;79.83
20-10-2025 12:11:14;0.22661485;0.300778775;0.2184534;75.34
20-10-2025 13:11:15;0.229679175;0.300778775;0.2184534;76.36
20-10-2025 14:11:15;0.236061925;0.300778775;0.2184534;78.48
20-10-2025 14:35:21;0.236061925;0.300778775;0.2184534;78.48
20-10-2025 15:35:21;0.25808695;0.300778775;0.2184534;85.81
20-10-2025 16:35:22;0.27935875;0.300778775;0.2184534;92.88
20-10-2025 17:35:22;0.290451425;0.300778775;0.2184534;96.57
20-10-2025 18:35:23;0.297777975;0.300778775;0.2184534;99.0
20-10-2025 19:35:23;0.27998795;0.300778775;0.2184534;93.09
20-10-2025 20:35:24;0.25380355;0.300778775;0.2184534;84.38
20-10-2025 21:35:24;0.248137725;0.300778775;0.2184534;82.5
20-10-2025 22:35:25;0.233424125;0.300778775;0.2184534;77.61
20-10-2025 23:35:25;0.2184534;0.300778775;0.2184534;72.63
21-10-2025 00:35:26;0.2188648;0.30122345;0.1773134;72.66
22-10-2025 10:54:24;0.277873475;0.505341375;0.2470457;54.99
22-10-2025 10:56:39;0.277873475;0.505341375;0.2470457;54.99
22-10-2025 11:56:40;0.256020875;0.505341375;0.2470457;50.66
22-10-2025 12:56:40;0.251858475;0.505341375;0.2470457;49.84
22-10-2025 17:17:48;0.377450425;0.505341375;0.2470457;74.69
22-10-2025 18:17:49;0.505341375;0.505341375;0.2470457;100.0
22-10-2025 19:17:49;0.49318995;0.505341375;0.2470457;97.6
22-10-2025 20:17:50;0.363130075;0.505341375;0.2470457;71.86
22-10-2025 21:17:50;0.30223985;0.505341375;0.2470457;59.81
22-10-2025 22:17:51;0.2870604;0.505341375;0.2470457;56.81
22-10-2025 23:17:51;0.270837325;0.505341375;0.2470457;53.59
23-10-2025 00:17:52;0.264763125;0.303906625;0.229437175;87.12
23-10-2025 01:17:52;0.255821225;0.303906625;0.229437175;84.18
23-10-2025 02:17:53;0.25265405;0.303906625;0.229437175;83.14
23-10-2025 03:17:53;0.23686355;0.303906625;0.229437175;77.94
23-10-2025 04:17:53;0.235898575;0.303906625;0.229437175;77.62
23-10-2025 05:17:54;0.229697325;0.303906625;0.229437175;75.58
23-10-2025 06:17:54;0.2441659;0.303906625;0.229437175;80.34
23-10-2025 07:17:55;0.2595934;0.303906625;0.229437175;85.42
23-10-2025 08:17:55;0.2865643;0.303906625;0.229437175;94.29
23-10-2025 09:17:56;0.273789725;0.303906625;0.229437175;90.09
23-10-2025 10:17:56;0.253522225;0.303906625;0.229437175;83.42
23-10-2025 11:17:57;0.237931375;0.303906625;0.229437175;78.29
23-10-2025 12:17:57;0.230871025;0.303906625;0.229437175;75.97
23-10-2025 13:17:58;0.23431045;0.303906625;0.229437175;77.1
23-10-2025 14:17:58;0.23411685;0.303906625;0.229437175;77.04
23-10-2025 15:17:58;0.2586859;0.303906625;0.229437175;85.12
23-10-2025 16:17:59;0.2649658;0.303906625;0.229437175;87.19
23-10-2025 17:17:59;0.2908356;0.303906625;0.229437175;95.7
23-10-2025 18:18:00;0.29887605;0.303906625;0.229437175;98.34
23-10-2025 19:18:00;0.303906625;0.303906625;0.229437175;100.0
23-10-2025 20:18:01;0.2801634;0.303906625;0.229437175;92.19
23-10-2025 21:18:01;0.264061325;0.303906625;0.229437175;86.89
23-10-2025 22:18:02;0.2619045;0.303906625;0.229437175;86.18
23-10-2025 23:18:02;0.229437175;0.303906625;0.229437175;75.5
24-10-2025 00:18:03;0.17385885;0.265640375;0.15798365;65.45
24-10-2025 01:18:03;0.165095425;0.265640375;0.15798365;62.15
24-10-2025 02:18:04;0.16174675;0.265640375;0.15798365;60.89
24-10-2025 03:18:04;0.15798365;0.265640375;0.15798365;59.47
24-10-2025 04:18:05;0.159353975;0.265640375;0.15798365;59.99
24-10-2025 05:18:05;0.164962325;0.265640375;0.15798365;62.1
24-10-2025 06:18:06;0.184909175;0.265640375;0.15798365;69.61
24-10-2025 07:18:06;0.2359016;0.265640375;0.15798365;88.8
24-10-2025 08:18:06;0.26424585;0.265640375;0.15798365;99.48
24-10-2025 09:18:07;0.2534224;0.265640375;0.15798365;95.4
24-10-2025 10:18:07;0.229624725;0.265640375;0.15798365;86.44
24-10-2025 11:18:08;0.2033768;0.265640375;0.15798365;76.56
24-10-2025 12:18:08;0.17746465;0.265640375;0.15798365;66.81
24-10-2025 13:18:09;0.158083475;0.265640375;0.15798365;59.51
24-10-2025 14:18:09;0.158398075;0.265640375;0.15798365;59.63
24-10-2025 15:18:09;0.178453825;0.265640375;0.15798365;67.18
24-10-2025 16:18:10;0.205085925;0.265640375;0.15798365;77.2
24-10-2025 17:18:11;0.242474925;0.265640375;0.15798365;91.28
24-10-2025 18:18:11;0.265640375;0.265640375;0.15798365;100.0
24-10-2025 19:18:12;0.2594724;0.265640375;0.15798365;97.68
24-10-2025 20:18:12;0.2317634;0.265640375;0.15798365;87.25
24-10-2025 21:18:13;0.2111934;0.265640375;0.15798365;79.5
24-10-2025 22:18:13;0.1917366;0.265640375;0.15798365;72.18
24-10-2025 23:18:13;0.1688434;0.265640375;0.15798365;63.56
25-10-2025 00:18:14;0.160382475;0.2437424;0.1561263;65.8
25-10-2025 01:18:14;0.1567313;0.2437424;0.1561263;64.3
25-10-2025 02:18:15;0.156728275;0.2437424;0.1561263;64.3
25-10-2025 03:18:15;0.156498375;0.2437424;0.1561263;64.21
25-10-2025 04:18:16;0.1561263;0.2437424;0.1561263;64.05
25-10-2025 05:18:16;0.1561384;0.2437424;0.1561263;64.06
25-10-2025 06:18:17;0.1567313;0.2437424;0.1561263;64.3
25-10-2025 07:18:17;0.1584979;0.2437424;0.1561263;65.03
25-10-2025 08:18:18;0.162324525;0.2437424;0.1561263;66.6
25-10-2025 09:18:18;0.1675003;0.2437424;0.1561263;68.72
25-10-2025 10:18:19;0.166480875;0.2437424;0.1561263;68.3
25-10-2025 11:18:19;0.16426355;0.2437424;0.1561263;67.39
25-10-2025 12:18:20;0.164321025;0.2437424;0.1561263;67.42
25-10-2025 13:18:20;0.162663325;0.2437424;0.1561263;66.74
25-10-2025 14:18:20;0.1618375;0.2437424;0.1561263;66.4
25-10-2025 15:18:21;0.161898;0.2437424;0.1561263;66.42
25-10-2025 16:18:21;0.16411835;0.2437424;0.1561263;67.33
25-10-2025 17:18:22;0.202097225;0.2437424;0.1561263;82.91
25-10-2025 18:18:22;0.2329734;0.2437424;0.1561263;95.58
25-10-2025 19:18:23;0.2437424;0.2437424;0.1561263;100.0
25-10-2025 20:18:23;0.2229304;0.2437424;0.1561263;91.46
25-10-2025 21:18:24;0.2088944;0.2437424;0.1561263;85.7
25-10-2025 22:18:24;0.194093075;0.2437424;0.1561263;79.63
25-10-2025 23:18:25;0.1690733;0.2437424;0.1561263;69.37
26-10-2025 00:18:25;0.174890375;0.26515335;0.1567313;65.96
26-10-2025 01:18:26;0.1613535;0.26515335;0.1567313;60.85
26-10-2025 02:18:27;0.1606033;0.26515335;0.1567313;60.57
26-10-2025 03:18:27;0.157248575;0.26515335;0.1567313;59.3
26-10-2025 04:18:28;0.156885575;0.26515335;0.1567313;59.17
26-10-2025 05:18:28;0.15687045;0.26515335;0.1567313;59.16
26-10-2025 06:18:29;0.1569249;0.26515335;0.1567313;59.18
26-10-2025 07:18:29;0.159638325;0.26515335;0.1567313;60.21
26-10-2025 08:18:30;0.161985725;0.26515335;0.1567313;61.09
26-10-2025 09:18:30;0.161465425;0.26515335;0.1567313;60.9
26-10-2025 10:18:31;0.1587762;0.26515335;0.1567313;59.88
26-10-2025 11:18:31;0.1571427;0.26515335;0.1567313;59.26
26-10-2025 12:18:32;0.157157825;0.26515335;0.1567313;59.27
26-10-2025 13:18:32;0.1568281;0.26515335;0.1567313;59.15
26-10-2025 14:18:33;0.1567313;0.26515335;0.1567313;59.11
26-10-2025 15:18:33;0.1606759;0.26515335;0.1567313;60.6
26-10-2025 16:18:33;0.190584075;0.26515335;0.1567313;71.88
26-10-2025 17:18:34;0.2230635;0.26515335;0.1567313;84.13
26-10-2025 18:18:34;0.26515335;0.26515335;0.1567313;100.0
26-10-2025 19:18:35;0.247532725;0.26515335;0.1567313;93.35
26-10-2025 20:18:35;0.213870525;0.26515335;0.1567313;80.66
26-10-2025 21:18:36;0.2050224;0.26515335;0.1567313;77.32
26-10-2025 22:18:36;0.1808224;0.26515335;0.1567313;68.2
26-10-2025 23:18:37;0.16452975;0.26515335;0.1567313;62.05
27-10-2025 00:18:37;0.157914075;0.31070985;0.155754225;50.82
27-10-2025 01:18:37;0.1578445;0.31070985;0.155754225;50.8
27-10-2025 02:18:38;0.1567313;0.31070985;0.155754225;50.44
27-10-2025 03:18:38;0.15622915;0.31070985;0.155754225;50.28
27-10-2025 04:18:39;0.155754225;0.31070985;0.155754225;50.13
27-10-2025 05:18:39;0.1649835;0.31070985;0.155754225;53.1
27-10-2025 06:18:40;0.2158398;0.31070985;0.155754225;69.47
27-10-2025 07:18:40;0.254705;0.31070985;0.155754225;81.98
27-10-2025 08:18:40;0.27063465;0.31070985;0.155754225;87.1
27-10-2025 09:18:41;0.2715482;0.31070985;0.155754225;87.4
27-10-2025 10:18:41;0.26395545;0.31070985;0.155754225;84.95
27-10-2025 11:18:42;0.2582019;0.31070985;0.155754225;83.1
27-10-2025 12:18:42;0.24543035;0.31070985;0.155754225;78.99
27-10-2025 13:18:43;0.2414434;0.31070985;0.155754225;77.71
27-10-2025 14:18:43;0.2432584;0.31070985;0.155754225;78.29
27-10-2025 15:18:44;0.25048815;0.31070985;0.155754225;80.62
27-10-2025 16:18:44;0.277964225;0.31070985;0.155754225;89.46
27-10-2025 17:18:45;0.2896256;0.31070985;0.155754225;93.21
27-10-2025 18:18:45;0.31070985;0.31070985;0.155754225;100.0
27-10-2025 19:18:46;0.3015683;0.31070985;0.155754225;97.06
27-10-2025 20:18:46;0.273003225;0.31070985;0.155754225;87.86
27-10-2025 21:18:47;0.265646425;0.31070985;0.155754225;85.5
27-10-2025 22:18:47;0.264932525;0.31070985;0.155754225;85.27
27-10-2025 23:18:47;0.252372725;0.31070985;0.155754225;81.22
28-10-2025 00:18:48;0.2252657;0.3039762;0.168707275;74.11
28-10-2025 01:18:48;0.1922932;0.3039762;0.168707275;63.26
28-10-2025 02:18:49;0.18010245;0.3039762;0.168707275;59.25
28-10-2025 03:18:49;0.168707275;0.3039762;0.168707275;55.5
28-10-2025 04:18:50;0.16903095;0.3039762;0.168707275;55.61
28-10-2025 05:18:50;0.191679125;0.3039762;0.168707275;63.06
28-10-2025 06:18:51;0.225922125;0.3039762;0.168707275;74.32
28-10-2025 07:18:51;0.24800765;0.3039762;0.168707275;81.59
28-10-2025 08:18:51;0.261417475;0.3039762;0.168707275;86.0
28-10-2025 09:18:52;0.259850525;0.3039762;0.168707275;85.48
28-10-2025 10:18:53;0.248924225;0.3039762;0.168707275;81.89
28-10-2025 11:18:53;0.240696225;0.3039762;0.168707275;79.18
28-10-2025 12:18:54;0.2313641;0.3039762;0.168707275;76.11
28-10-2025 13:18:54;0.223508175;0.3039762;0.168707275;73.53
28-10-2025 14:18:54;0.227253125;0.3039762;0.168707275;74.76
28-10-2025 15:18:55;0.241295175;0.3039762;0.168707275;79.38
28-10-2025 16:18:55;0.2609728;0.3039762;0.168707275;85.85
28-10-2025 17:18:56;0.2813008;0.3039762;0.168707275;92.54
28-10-2025 18:18:56;0.3039762;0.3039762;0.168707275;100.0
28-10-2025 19:18:57;0.2957724;0.3039762;0.168707275;97.3
28-10-2025 20:18:57;0.267921225;0.3039762;0.168707275;88.14
28-10-2025 21:18:58;0.2571129;0.3039762;0.168707275;84.58
28-10-2025 22:18:58;0.25841365;0.3039762;0.168707275;85.01
28-10-2025 23:18:59;0.245536225;0.3039762;0.168707275;80.77
29-10-2025 00:18:59;0.2307349;0.313108675;0.22038335;73.69
29-10-2025 01:19:00;0.2253504;0.313108675;0.22038335;71.97
29-10-2025 02:19:00;0.224736325;0.313108675;0.22038335;71.78
29-10-2025 03:19:01;0.224270475;0.313108675;0.22038335;71.63
29-10-2025 04:19:01;0.22038335;0.313108675;0.22038335;70.39
29-10-2025 05:19:02;0.233466475;0.313108675;0.22038335;74.56
29-10-2025 06:19:02;0.269506325;0.313108675;0.22038335;86.07
29-10-2025 07:19:02;0.28620735;0.313108675;0.22038335;91.41
29-10-2025 08:19:03;0.277903725;0.313108675;0.22038335;88.76
29-10-2025 09:19:03;0.2664783;0.313108675;0.22038335;85.11
29-10-2025 10:19:04;0.259424;0.313108675;0.22038335;82.85
29-10-2025 11:19:04;0.2583955;0.313108675;0.22038335;82.53
29-10-2025 12:19:05;0.265464925;0.313108675;0.22038335;84.78
29-10-2025 13:19:05;0.253546425;0.313108675;0.22038335;80.98
29-10-2025 14:19:06;0.2638284;0.313108675;0.22038335;84.26
29-10-2025 15:19:06;0.295109925;0.313108675;0.22038335;94.25
29-10-2025 16:19:06;0.3038794;0.313108675;0.22038335;97.05
29-10-2025 17:19:07;0.309490775;0.313108675;0.22038335;98.84
29-10-2025 18:19:08;0.313108675;0.313108675;0.22038335;100.0
29-10-2025 19:19:08;0.295321675;0.313108675;0.22038335;94.32
29-10-2025 20:19:08;0.28104065;0.313108675;0.22038335;89.76
29-10-2025 21:19:09;0.27188095;0.313108675;0.22038335;86.83
29-10-2025 22:19:09;0.26888015;0.313108675;0.22038335;85.87
29-10-2025 23:19:10;0.26027705;0.313108675;0.22038335;83.13
30-10-2025 00:19:10;0.240448175;0.299387275;0.210458325;80.31
30-10-2025 01:19:10;0.234997125;0.299387275;0.210458325;78.49
30-10-2025 02:19:11;0.229812275;0.299387275;0.210458325;76.76
30-10-2025 04:20:28;0.22146025;0.299387275;0.210458325;73.97
30-10-2025 05:20:28;0.228106175;0.299387275;0.210458325;76.19
30-10-2025 06:20:29;0.239474125;0.299387275;0.210458325;79.99
30-10-2025 07:20:29;0.256988875;0.299387275;0.210458325;85.84
30-10-2025 08:20:29;0.2725162;0.299387275;0.210458325;91.02
30-10-2025 09:20:36;0.2447104;0.299387275;0.210458325;81.74
30-10-2025 10:20:37;0.228402625;0.299387275;0.210458325;76.29
30-10-2025 11:20:37;0.218813375;0.299387275;0.210458325;73.09
30-10-2025 13:21:29;0.219152175;0.299387275;0.210458325;73.2
30-10-2025 14:21:29;0.2535434;0.299387275;0.210458325;84.69
30-10-2025 15:21:30;0.274963425;0.299387275;0.210458325;91.84
30-10-2025 16:21:30;0.29337055;0.299387275;0.210458325;97.99
30-10-2025 17:21:31;0.297886875;0.299387275;0.210458325;99.5
30-10-2025 18:21:31;0.299387275;0.299387275;0.210458325;100.0
30-10-2025 19:21:32;0.2946713;0.299387275;0.210458325;98.42
30-10-2025 20:21:32;0.27955235;0.299387275;0.210458325;93.37
30-10-2025 21:21:32;0.26630285;0.299387275;0.210458325;88.95
30-10-2025 22:21:33;0.2661153;0.299387275;0.210458325;88.89
30-10-2025 23:21:33;0.248706425;0.299387275;0.210458325;83.07
31-10-2025 00:21:34;0.250037425;0.29746035;0.227531425;84.06
31-10-2025 01:21:34;0.2399188;0.29746035;0.227531425;80.66
31-10-2025 02:21:34;0.236878675;0.29746035;0.227531425;79.63
31-10-2025 03:21:35;0.2370269;0.29746035;0.227531425;79.68
31-10-2025 04:21:35;0.240962425;0.29746035;0.227531425;81.01
31-10-2025 05:21:36;0.253540375;0.29746035;0.227531425;85.24
31-10-2025 06:21:36;0.285659825;0.29746035;0.227531425;96.03
31-10-2025 07:21:36;0.285968375;0.29746035;0.227531425;96.14
31-10-2025 08:21:37;0.27489385;0.29746035;0.227531425;92.41
31-10-2025 10:22:56;0.249753075;0.29746035;0.227531425;83.96
31-10-2025 11:22:57;0.242837925;0.29746035;0.227531425;81.64
31-10-2025 12:22:57;0.244556125;0.29746035;0.227531425;82.21
31-10-2025 13:22:58;0.2469005;0.29746035;0.227531425;83.0
31-10-2025 14:22:58;0.268623025;0.29746035;0.227531425;90.31
31-10-2025 15:22:58;0.293161825;0.29746035;0.227531425;98.55
31-10-2025 16:22:59;0.29746035;0.29746035;0.227531425;100.0
31-10-2025 17:22:59;0.2902669;0.29746035;0.227531425;97.58
31-10-2025 18:23:01;0.276306525;0.29746035;0.227531425;92.89
31-10-2025 19:23:01;0.257194575;0.29746035;0.227531425;86.46
31-10-2025 20:23:01;0.2495625;0.29746035;0.227531425;83.9
31-10-2025 21:23:02;0.24944755;0.29746035;0.227531425;83.86
31-10-2025 22:23:02;0.245106675;0.29746035;0.227531425;82.4
31-10-2025 23:23:03;0.227531425;0.29746035;0.227531425;76.49
01-11-2025 00:23:03;0.217597325;0.26338675;0.165537075;82.62
01-11-2025 01:23:04;0.19617125;0.26338675;0.165537075;74.48
01-11-2025 02:23:04;0.183305925;0.26338675;0.165537075;69.6
01-11-2025 03:23:04;0.178871275;0.26338675;0.165537075;67.91
01-11-2025 04:23:05;0.1746272;0.26338675;0.165537075;66.3
01-11-2025 05:23:05;0.165537075;0.26338675;0.165537075;62.85
01-11-2025 07:24:21;0.1738649;0.26338675;0.165537075;66.01
01-11-2025 08:24:21;0.190039575;0.26338675;0.165537075;72.15
01-11-2025 09:24:22;0.1884454;0.26338675;0.165537075;71.55
01-11-2025 10:24:22;0.1788864;0.26338675;0.165537075;67.92
01-11-2025 11:24:22;0.175809975;0.26338675;0.165537075;66.75
01-11-2025 12:24:23;0.18217155;0.26338675;0.165537075;69.17
01-11-2025 13:24:23;0.194413725;0.26338675;0.165537075;73.81
01-11-2025 14:24:24;0.215316475;0.26338675;0.165537075;81.75
01-11-2025 15:24:24;0.22351725;0.26338675;0.165537075;84.86
01-11-2025 16:24:25;0.243231175;0.26338675;0.165537075;92.35
01-11-2025 17:24:25;0.258223075;0.26338675;0.165537075;98.04
01-11-2025 18:24:26;0.26338675;0.26338675;0.165537075;100.0
01-11-2025 19:24:26;0.259182;0.26338675;0.165537075;98.4
01-11-2025 20:24:26;0.2525996;0.26338675;0.165537075;95.9
01-11-2025 21:24:27;0.247593225;0.26338675;0.165537075;94.0
01-11-2025 22:24:27;0.2502764;0.26338675;0.165537075;95.02
01-11-2025 23:24:28;0.244858625;0.26338675;0.165537075;92.97
02-11-2025 00:24:28;0.225038825;0.30465985;0.221554025;73.87
02-11-2025 01:24:29;0.221868625;0.30465985;0.221554025;72.83
02-11-2025 02:24:29;0.221554025;0.30465985;0.221554025;72.72
02-11-2025 03:24:30;0.223054425;0.30465985;0.221554025;73.21
02-11-2025 04:24:30;0.226853825;0.30465985;0.221554025;74.46
02-11-2025 05:24:42;0.229158875;0.30465985;0.221554025;75.22
02-11-2025 06:24:43;0.231766425;0.30465985;0.221554025;76.07
02-11-2025 08:26:21;0.2389266;0.30465985;0.221554025;78.42
02-11-2025 09:26:22;0.238294375;0.30465985;0.221554025;78.22
02-11-2025 09:51:45;0.238294375;0.30465985;0.221554025;78.22
02-11-2025 10:51:45;0.236116375;0.30465985;0.221554025;77.5
02-11-2025 11:51:46;0.234888225;0.30465985;0.221554025;77.1
02-11-2025 12:51:46;0.236207125;0.30465985;0.221554025;77.53
02-11-2025 13:51:46;0.240109375;0.30465985;0.221554025;78.81
02-11-2025 14:51:55;0.248524925;0.30465985;0.221554025;81.57
02-11-2025 15:51:56;0.267219425;0.30465985;0.221554025;87.71
02-11-2025 16:51:56;0.27589815;0.30465985;0.221554025;90.56
02-11-2025 17:51:57;0.298951675;0.30465985;0.221554025;98.13
02-11-2025 18:51:57;0.30465985;0.30465985;0.221554025;100.0
02-11-2025 19:51:58;0.28452545;0.30465985;0.221554025;93.39
02-11-2025 20:51:58;0.265958;0.30465985;0.221554025;87.3
02-11-2025 21:51:58;0.2595934;0.30465985;0.221554025;85.21
02-11-2025 22:51:59;0.25903075;0.30465985;0.221554025;85.02
02-11-2025 23:51:59;0.25138355;0.30465985;0.221554025;82.51
03-11-2025 00:52:00;0.251283725;0.290711575;0.192822575;86.44
03-11-2025 01:52:00;0.2459446;0.290711575;0.192822575;84.6
03-11-2025 02:52:00;0.241222575;0.290711575;0.192822575;82.98
03-11-2025 03:52:01;0.237078325;0.290711575;0.192822575;81.55
03-11-2025 04:52:01;0.238518225;0.290711575;0.192822575;82.05
03-11-2025 05:52:02;0.2403665;0.290711575;0.192822575;82.68
03-11-2025 06:52:02;0.263571275;0.290711575;0.192822575;90.66
03-11-2025 07:52:02;0.290711575;0.290711575;0.192822575;100.0
03-11-2025 08:52:03;0.283512075;0.290711575;0.192822575;97.52
03-11-2025 09:52:03;0.258828075;0.290711575;0.192822575;89.03
